0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-0.3050037603859171,0.11673543643331331,-0.18515810066015556,0.24589150342518085,0.15350172139233736,-0.370694007641017,0.3559942213410867,-0.12625533141895723,-0.18246235057649152,0.36232717047084617,-0.15952061820849098,-0.347037365455223,0.10717572934768095,-0.09309562037122211,-0.1580792343074298,-0.035153360811005195,0.1363099221791609,-0.2515387616000922,-0.33086883259158756,-0.3012659918441847,-0.0054137629222363775,0.3367642775332156,0.1804108995565716,0.2979075559339194
0.43065401279455445,-0.1604008681589374,0.187379087820874,-0.019071009746405587,-0.11245281813037139,-0.10437022738057711,-0.39831288500122586,-0.36418760343617973,-0.23631031866966096,0.07046306403220771,0.19889275073726492,-0.225243552668868,0.19889265851261947,-0.10065523114584647,0.07612141057027226,-0.1823845911650618,-0.21298227546346588,-0.16377880784849796,0.13495015220443968,0.12826618185988636,0.07564160452849673,-0.02589421519700251,-0.28993483083144483,0.28239105829566863
-0.3948986404435082,0.15101238925220015,-0.02710386899141456,0.1151906103383232,-0.1102822118302995,-0.3398226608571278,0.23590951413377534,0.37074959216913556,-0.24307731452172576,-0.054185671587857594,-0.17414050222138394,0.07268250682561048,0.14982500472681717,0.46090668881471775,0.08955222751670201,-0.4246794332000353,-0.48685626824526723,0.10720024038092787,-0.060101014517620746,0.2988468543383114,0.038869115898405596,0.3456683009187808,-0.05785142174953587,0.4487401733257481
-0.027578835056564995,-0.1046523733083008,0.12547200517707557,0.20166241111429362,0.09245579154487174,0.06704903524747136,0.1038533686297117,0.30917608885046327,-0.11698455260677831,-0.2632608208691911,-0.11614401169253599,-0.05978348820863939,-0.118435447316968,-0.15962346600172195,-0.28114588044258226,-0.07904341177109427,-0.049692229122654065,-0.04450778785318412,-0.3017780576005265,-0.10394341964649126,0.038326569307441875,-0.02124638404118628,0.14530446935681934,-0.2798865505318977
0.13470010244916555,0.13399420022452715,-0.23712864352474025,0.058656270422839524,0.1783916829403459,0.03241454645598697,-0.276733775002594,-0.3512492938072686,0.1293169083834992,0.06421552664489383,-0.006338989417384004,-0.2581987993510775,-0.052449309235057084,-0.20662431457680716,-0.021602002221236358,0.20835631395716384,0.24600220730826705,0.271973988828934,-0.07171478667043668,0.24929469530616788,-0.23206919762659456,0.3155349713911134,-0.060706398517765964,-0.36806714650184524
-0.05132563322098251,0.3228652159066663,-0.012105192235783739,-0.19050424995466592,-0.04052623258829306,0.2982230518450006,-0.4371974610051229,0.24422237182315654,0.18157307440751103,-0.3338426152367398,0.21576572353288523,-0.08246887273102968,-0.2143264017085044,-0.22328571514501927,0.40292350486996437,0.38574764421345764,0.2515966346891036,0.03086713051532649,0.16526075981501395,0.16762622367326044,-0.39960778257297447,-0.1403166508913274,-0.244587361199766,-0.017195743051382627
-0.5247251069532727,-0.31483964236204315,0.17858522079576386,0.041184524895258784,-0.2029515138803292,-0.06658090627665356,0.4990156269479776,-0.1627768581973326,0.04042016065915881,0.44714464718646824,-0.12466707494901516,0.06438977841117559,-0.09629724397055023,0.4342693863950304,-0.27042499200823117,-0.4014091575500664,-0.198845026509406,-0.15564409259917278,-0.04018898207517465,0.3548753856125056,0.49332141513345984,0.1495445670304708,-0.3068089999263408,0.4084279567020131
0.3314776101571096,0.20024659704358874,0.21738781083868086,-0.1392774133885835,0.2219792543994671,0.2670011809386642,-0.2311211801848276,-0.22478042042017285,0.07311705418633783,0.27912100351483243,0.08813869697725776,-0.3469241373747732,-0.09379087201884978,0.06638346379892819,-0.08233874839163245,-0.2324411064614315,-0.005983605492288679,-0.3324883875342353,-0.22264846991529053,0.04029487630612932,-0.028537238730463443,0.3416864368732957,-0.10881584762387582,0.16717777301433748
-0.08644536651259296,0.11796510844408772,-0.2677833812181219,-0.30434026419245713,0.0004740591478275452,-0.04881718889112486,-0.3202163602787222,-0.17816586889547295,0.3228294679183714,0.28936257599893,0.027444880140067674,0.16256719291417876,-0.12825939892732174,-0.23800105030241434,0.27608551260561065,0.2342689967960455,0.04265577723494263,-0.16527542821432226,-0.31449738025703594,0.06694884233137985,-0.33626856342334327,0.3210980904807076,0.3682466926150909,-0.23333789819507128
0.5841367570477244,0.33640737757541683,0.11530035117593056,-0.3458340935564684,0.17424480783483626,0.3113227219186332,-0.1714940006152823,0.08084068684545866,-0.12041321905830855,-0.13693385288879173,0.3533113461198903,0.06974025369714529,0.11717279757535808,-0.247530158049292,0.16032354455705358,0.03146194042843712,0.3207486898106652,0.15254843271088156,0.09621874941746418,0.16051625736636954,-0.1838966522213636,0.23475421827638443,0.19081039640925976,-0.34203406352647386
-0.10968871580312155,-0.1066157491421443,-0.016766196182161713,-0.29159568541899045,-0.28296817322713164,-0.15492486534328506,0.05862335353609154,-0.17367386121231818,0.07044540139959447,-0.09752242581217868,-0.2893361824954396,0.11467822615509121,-0.30306303979305727,-0.31281135695300316,0.34593871515375585,0.30396252697600545,0.32378796203207416,0.04456791219146253,-0.222436476972801,-0.32991181837191363,0.253389053222097,-0.15953493108353467,-0.17283836736273436,-0.10884333949505956
-0.16245373323538617,-0.2302234203070248,0.12293672701544989,0.28670864553711084,-0.29365902068077504,0.33088282821140685,0.3548377050801625,-0.015816322157392437,0.2155469066039241,0.08367957371077446,0.12673957506350503,0.1770004586868163,0.08997184866042196,-0.26661827715575737,0.01161280428686366,-0.16403145075169198,-0.16025886937444675,0.07843663159208956,-0.04211363379243148,0.08526879600422112,0.2964217513256714,-0.05864975581987569,0.3478408288697078,-0.3379754121789478
0.13531704559415,0.31300793616733913,-0.10768790557657196,0.13937856757511394,-0.19427890030415024,-0.11422233588211146,0.03766857601213746,0.10081913304139577,0.06215844730007779,-0.22364602491701308,-0.3647906979697919,0.16521673882209081,0.2991214624979202,0.2819357057974424,-0.1819332609847077,0.015894650815710287,0.08537206074068619,-0.31749319963730777,-0.30226497019088905,0.3646040681162134,-0.14701102352773582,0.20906297006370134,0.13524973274812152,0.07801242657204943
0.638727726708849,0.07931738496149748,-0.09180155832754237,-0.4319173167897685,-0.142973632975676,0.16636964265840148,-0.29872749130704396,-0.09431932948415406,0.10439558273419797,-0.42572112395529016,-0.18592740441784011,-0.1253764004963883,-0.14744241587806717,0.11295794794399627,0.2557851303315573,-0.06224495003260511,0.3091257151806454,0.23897152762595195,0.22833955800727873,0.2160016043349355,-0.024666697353950967,0.02285184210176738,0.13180469193653535,-0.14315953718854127
